"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2122","10817074","Pglyrp4","310611","peptidoglycan recognition protein 4",-0.28904635999401,5.82405576748122,-2.63830820732838,0.0156094687778343,0.0342748001103062,-4.2597939541398
"932","10754337","Iqcb1","303915","IQ motif containing B1",0.256385836769823,8.94373181079063,2.63806958856828,0.015617603840068,0.0342758031180254,-4.26028373385709
"200","10712935","Ctsf","361704","cathepsin F",-0.369475520456367,9.40727671775701,-2.63474710370225,0.0157312919529821,0.0345078735907888,-4.26710108993368
"4158","10925609","Farp2","316639","FERM, ARH/RhoGEF and pleckstrin domain protein 2",0.363882203411406,7.95033168173887,2.63452830465557,0.0157388061449028,0.0345078735907888,-4.26754989293908
"371","10722992","Anpep","81641","alanyl aminopeptidase, membrane",-0.428947685225957,10.6736654754959,-2.63362700284524,0.0157697952162301,0.0345588443030198,-4.26939846079418
"847","10750047","N6amt1","288309","N-6 adenine-specific DNA methyltransferase 1",-0.288822817872494,7.50200281512824,-2.63067663805888,0.0158716398996145,0.034764965903768,-4.27544748491282
"3246","10876242","Fancg","691105","FA complementation group G",0.279155985995823,7.95611661839578,2.63036995884972,0.0158822618325281,0.0347711705838183,-4.27607606730184
"1849","10803037","Neto1","307206","neuropilin and tolloid like 1",0.253659115598754,5.30178020900015,2.62736746092087,0.0159866094653662,0.0349824630653896,-4.28222821136597
"3103","10868125","Rragd","297960","Ras-related GTP binding D",-0.259835622956109,8.69071998518551,-2.62386084386173,0.0161092964070819,0.0352336595596344,-4.28940892765687
"2258","10823386","Dhx36","310461","DEAH-box helicase 36",0.291294453764889,10.1246106475058,2.62262119331568,0.0161528806204644,0.0353116841771563,-4.2919463073035
"3183","10872790","Pafah2","313611","platelet-activating factor acetylhydrolase 2",0.222517723793664,6.54593552881992,2.61968585709726,0.0162565267115084,0.0355208689379214,-4.29795214548576
"3784","10906024","Cerk","300129","ceramide kinase",0.187700366564892,11.2380240885514,2.61741019549788,0.0163373113594206,0.0356799206988521,-4.3026059733505
"2813","10853819","Met","24553","MET proto-oncogene, receptor tyrosine kinase",1.08622004418242,7.81679414546661,2.61654418871243,0.0163681534712695,0.0357297980908299,-4.30437647027162
"2330","10826866","Npnt","686753","nephronectin",0.311350167596334,7.5948953815887,2.61571274889498,0.0163978161888512,0.035777053502948,-4.3060760245788
"4009","10917740","Commd4","363068","COMM domain containing 4",0.215415257501512,9.59718267480323,2.61531688930793,0.0164119568178131,0.0357904129138825,-4.30688511116151
"2067","10814663","Phc3","310258","polyhomeotic homolog 3",0.229863746543503,10.0294810037073,2.61404665492387,0.016457408989743,0.0358720086573305,-4.3094808992139
"2649","10844223","Ptges","59103","prostaglandin E synthase",-0.647064994733888,8.79499660175357,-2.61268525182067,0.0165062552207688,0.0359609191339735,-4.31226230176158
"4167","10926089","Scp2","25541","sterol carrier protein 2",-0.477311876752804,6.79933454343895,-2.61156790204212,0.0165464471185689,0.0360308975303862,-4.31454455678378
"4070","10920600","Arpp21","363153","cAMP regulated phosphoprotein 21",0.356244665891024,8.01356300622048,2.60971394464966,0.0166133390289484,0.0361589202463313,-4.31833030939323
"288","10718102","Mpc1","171087","mitochondrial pyruvate carrier 1",0.193891528735797,8.08789653817131,2.60674322810161,0.0167210562221456,0.0363756310797554,-4.32439368311336
"774","10745731","Aatf","114512","apoptosis antagonizing transcription factor",-0.207555085918419,7.79045974889381,-2.60602017719606,0.0167473732699284,0.0363969859469912,-4.32586894487295
"781","10746276","Nme1","191575","NME/NM23 nucleoside diphosphate kinase 1",0.203521646873545,7.29191778702028,2.60582711713383,0.0167544067232844,0.0363969859469912,-4.32626281648627
"2027","10812798","Sgtb","294708","small glutamine rich tetratricopeptide repeat containing beta",-0.194355821599227,6.81091454298776,-2.60580170001944,0.0167553329124254,0.0363969859469912,-4.32631467014743
"2031","10812886","Dimt1","294718","DIMT1 rRNA methyltransferase and ribosome maturation factor",0.211785998887329,8.84277717728896,2.60126172240122,0.0169215443051875,0.0367401623435589,-4.33557267355444
"673","10740381","Snx29","689142","sorting nexin 29",0.380549436557339,7.70849594574333,2.598447995501,0.0170253352958898,0.0369295902628047,-4.34130643316237
"2503","10836606","Klhl41","117537","kelch-like family member 41",-0.475894894889953,7.1966898957343,-2.59865030356864,0.0170178527121789,0.0369295902628047,-4.34089427700576
"1933","10808601","Rpl13","81765","ribosomal protein L13",0.2587832879404,11.605844185706,2.59785852225009,0.0170471552848284,0.0369589612391811,-4.34250725789584
"4190","10927233","Zfp451","316312","zinc finger protein 451",0.261464626158244,9.18816590691545,2.59501033515482,0.0171529557354661,0.0371702885452043,-4.34830742230229
"2488","10835958","Lhx2","296706","LIM homeobox 2",-0.242024664153071,6.20546318296726,-2.59336941744655,0.0172141907863214,0.0372848848472289,-4.35164760774972
"3015","10863757","Anxa4","79124","annexin A4",0.244581086587953,8.81553214651221,2.59260161263974,0.0172429140560495,0.0373289856189161,-4.3532101564171
"1182","10767162","Tmem177","304735","transmembrane protein 177",0.343867417746957,6.12951179696342,2.58966309999224,0.0173532601483481,0.0375496622890092,-4.3591881375777
"2557","10839058","Stard9","691920","StAR-related lipid transfer domain containing 9",-0.312062164707749,6.83448958946478,-2.58921193940065,0.0173702607637168,0.0375682383959457,-4.36010565747683
"2713","10848416","Fsip1","296074","fibrous sheath interacting protein 1",0.201330701412881,4.85706088712501,2.58761711225478,0.0174304827716733,0.0376802300691282,-4.36334839444255
"3693","10900941","Ephx3","366836","epoxide hydrolase 3",-0.50298640715252,7.0809604447543,-2.58519091562036,0.0175224751312142,0.0378607594316264,-4.3682796144857
"2723","10849632","Itpripl1","499885","ITPRIP like 1",-0.260566015852635,7.37564337271554,-2.58486491181537,0.0175348707623058,0.0378692129090145,-4.36894203645065
"1152","10765827","Olr1584","289247","olfactory receptor 1584",0.349720425217217,7.63092493078965,2.58248696630913,0.0176255373218409,0.0380466144123297,-4.37377261870769
"3770","10905356","Lgals2","171134","galectin 2",0.57327211501922,9.21535107055746,2.5809018706531,0.0176862189286594,0.0381591499746427,-4.37699135239717
"3400","10884751","Gemin2","84404","gem (nuclear organelle) associated protein 2",0.261544934998374,7.30234915162381,2.57844363484327,0.0177807156701999,0.0383444998800832,-4.38198113178133
"3993","10916973","Il10ra","117539","interleukin 10 receptor subunit alpha",-0.376859158032731,10.02688029473,-2.57744641227602,0.0178191850755174,0.0384089049623901,-4.3840046301844
"1049","10760646","Mafk","246760","MAF bZIP transcription factor K",-0.332001873935834,9.83137451723928,-2.57633959495342,0.0178619739599573,0.0384639902350455,-4.38625004744343
"1894","10806365","N4bp1","291921","Nedd4 binding protein 1",-0.323031038143725,11.2558028497041,-2.57640766446359,0.0178593396466601,0.0384639902350455,-4.38611196786879
"1411","10779317","Ube2e2","361013","ubiquitin-conjugating enzyme E2E 2",-0.241248214648632,9.25139273751701,-2.57441160163516,0.017936739955742,0.0386063679664573,-4.39016023100832
"3730","10903000","Mbd6","362892","methyl-CpG binding domain protein 6",-0.220405158908408,9.49270471368467,-2.57358909882077,0.0179687254444652,0.0386565736790808,-4.39182790635678
"705","10742466","Znf354b","102556119","zinc finger protein 354B",0.216932816878744,4.79336318412573,2.57295647275078,0.0179933635031095,0.0386909319257615,-4.39311041106958
"4274","10931644","Cbx4","501403","chromobox 4",-0.331019859437179,9.67193391988364,-2.57177058873955,0.0180396342115747,0.0387717511412949,-4.39551408891932
"4074","10920745","Tgfbr2","81810","transforming growth factor, beta receptor 2",0.20488914859536,11.5847078722702,2.56889282864907,0.0181523841014089,0.0389953044411401,-4.40134470491737
"2549","10838772","Gchfr","171128","GTP cyclohydrolase I feedback regulator",0.42495381612725,7.14881556931033,2.56697349329583,0.0182279511859072,0.0391388042779653,-4.40523161667401
"492","10729802","Pank1","294088","pantothenate kinase 1",0.228421837051587,5.63166669008953,2.56627319442124,0.0182555965687626,0.0391793187898828,-4.40664944789173
"4005","10917483","Rab39a","315668","RAB39A, member RAS oncogene family",0.260007852274308,6.40167557012159,2.56316329967758,0.0183788413791721,0.0394248668508527,-4.41294338745718
"3597","10895600","Mdm1","314859","Mdm1 nuclear protein",-0.215935157287331,7.42838326448114,-2.56244842396943,0.0184072821798305,0.0394669104950832,-4.41438963392157
"44","10703864","Zfp583","499068","zinc finger protein 583",-0.211546078522381,6.52569221656205,-2.55968450466065,0.0185176322791093,0.039684450549181,-4.41997931014475
"1877","10805077","Rab27b","84590","RAB27B, member RAS oncogene family",0.411943136781131,10.6235221016248,2.55900560451893,0.0185448324721605,0.0397236718597526,-4.42135182818729
"1436","10780871","Spata13","305938","spermatogenesis associated 13",-0.214931471523594,6.55799852358813,-2.55874400751491,0.0185553233962764,0.039727080882963,-4.42188064364683
"563","10734155","Llgl1","54265","LLGL scribble cell polarity complex component 1",0.225513951807327,8.06145010191443,2.55805546029425,0.0185829631310972,0.0397481300513741,-4.42327240214455
"3922","10912837","Dusp7","300980","dual specificity phosphatase 7",0.297687273103797,11.1219635785001,2.55820542473362,0.0185769399493695,0.0397481300513741,-4.42296929577292
"2467","10834204","Sapcd2","680531","suppressor APC domain containing 2",0.222642795832511,7.23899297659602,2.5577511726559,0.0185951901997593,0.039755234220175,-4.42388739683532
"4181","10926624","LOC103690502","103690502","Friend virus susceptibility protein 1-like",0.243283864761138,7.51696032395082,2.55704239817957,0.0186236999189989,0.039797126107425,-4.42531975335902
"4403","10939797","Mir503","100314089","microRNA 503",-0.227179991895086,6.37283686244153,-2.5567322384165,0.0186361886883577,0.0398047589975257,-4.42594648878855
"2013","10812339","Lysmd3","315923","LysM domain containing 3",-0.220070934121699,8.89775240028473,-2.55574352049929,0.0186760525516877,0.0398708266813649,-4.4279441172888
"2944","10860820","Hepacam2","296846","HEPACAM family member 2",0.291888859894275,7.47448429824016,2.55365079829151,0.0187606928599296,0.0400323771160256,-4.43217099607945
"1538","10786163","Ppif","282819","peptidylprolyl isomerase F",0.424565156177916,11.285867685224,2.55225006502358,0.0188175467916982,0.040134509736331,-4.43499920437014
"3630","10897543","H1f0","24437","H1 histone family, member 0",0.236584312753834,7.30987056661171,2.55058793240378,0.0188852205270715,0.0402596105218946,-4.43835416869702
"2676","10845969","Spc25","295661","SPC25 component of NDC80 kinetochore complex",-0.240890790846746,6.72451611285058,-2.5495016102955,0.0189295735759455,0.0403349004501293,-4.44054627042351
"1118","10764079","Mybph","83708","myosin binding protein H",-0.427216180897458,8.45486132560004,-2.54892908835415,0.0189529882099775,0.0403655245082727,-4.4417013758618
"1674","10794159","Cltb","116561","clathrin, light chain B",0.286130343097845,10.2398919249678,2.54691722784453,0.019035483866831,0.0405218884032111,-4.44575939541754
"1038","10759604","Mcemp1","498128","mast cell-expressed membrane protein 1",-0.826321350179462,8.02129459781695,-2.54429131143138,0.0191436659306278,0.0407133514598963,-4.45105351372803
"2149","10818114","St7l","295344","suppression of tumorigenicity 7-like",-0.37103173321852,6.9562230344614,-2.54437514301548,0.0191402033502046,0.0407133514598963,-4.45088454408281
"1991","10811452","Cotl1","361422","coactosin-like F-actin binding protein 1",0.183413725148467,10.2622034225315,2.54401445427154,0.0191551054191855,0.0407182812339258,-4.45161152235408
"3380","10883726","Rock2","25537","Rho-associated coiled-coil containing protein kinase 2",0.221180749231968,10.3577900339311,2.54324263146524,0.0191870303317127,0.0407667317471515,-4.45316697435518
"3708","10901436","Eid3","691688","EP300 interacting inhibitor of differentiation 3",-0.458118258454425,8.60100779825135,-2.54300319252036,0.0191969443926585,0.0407683918976344,-4.45364946542305
"2655","10844452","Garnl3","499783","GTPase activating Rap/RanGAP domain-like 3",-0.241375157609613,7.05671858558065,-2.54242747152209,0.019220802024419,0.04079964823443,-4.45480949925128
"1053","10760738","Fam20c","304334","FAM20C, golgi associated secretory pathway kinase",-0.394436643047126,7.9310510941649,-2.53860283926743,0.0193800010266825,0.0411180249919728,-4.46251239780531
"4431","10940522","Icos","64545","inducible T-cell co-stimulator",0.271595694989218,10.7062243580116,2.53344298605346,0.0195967393853536,0.0415581209578235,-4.47289495513208
"2170","10818983","Tifa","310877","TRAF-interacting protein with forkhead-associated domain",-0.251209356430179,8.96916020400688,-2.53287816137748,0.0196206022930984,0.0415889689631487,-4.47403081976606
"4401","10939716","Mbnl3","302492","muscleblind-like splicing regulator 3",-0.190002447366042,7.85749867063517,-2.53227241931925,0.0196462241797307,0.0416235143513611,-4.47524882342154
"2273","10824242","Hapln2","64057","hyaluronan and proteoglycan link protein 2",0.185120024645847,6.54027454632012,2.53101360559003,0.019699570321177,0.0417167371507277,-4.47777951579996
"3415","10885484","Gphn","64845","gephyrin",0.289340841255478,7.28712872965876,2.52632050713543,0.0198996545892161,0.0421204637677859,-4.4872086570055
"276","10717303","Vnn3","498992","vanin 3",-0.209586986043646,5.46936529933725,-2.52421449287119,0.0199900597878655,0.0422717323036625,-4.49143699586099
"1920","10807632","Cyb5b","80773","cytochrome b5 type B",0.381294612750885,8.96282047802378,2.5242435954083,0.0199888078795422,0.0422717323036625,-4.4913785779172
"762","10745323","Wsb1","303336","WD repeat and SOCS box-containing 1",-0.203906285942466,12.6194648489804,-2.52029774841992,0.020159219141085,0.0426092586391114,-4.49929592782884
"342","10721074","Gpatch1","292810","G patch domain containing 1",0.214937699707629,7.70627418415024,2.51817514618848,0.0202514512739855,0.0427839462787843,-4.50355225755316
"4228","10929122","Tuba4a","316531","tubulin, alpha 4A",-0.249560781481957,11.0145738984959,-2.51417331307018,0.020426416799351,0.0431331715195378,-4.51157179443594
"2824","10854284","Klhdc10","312199","kelch domain containing 10",-0.321138714443888,7.0274172498286,-2.51273207151814,0.020489775897945,0.0432386062255836,-4.51445835644785
"3029","10864642","Rpusd3","362416","RNA pseudouridine synthase D3",0.277056443786057,8.32800324756957,2.51259709096351,0.0204957192592596,0.0432386062255836,-4.51472865511634
"3802","10907243","Slc11a2","25715","solute carrier family 11 member 2",-0.365634040173159,9.2733719676062,-2.50848317704009,0.0206776363616211,0.0436017802164745,-4.52296311371582
"315","10719432","Fosb","100360880","FosB proto-oncogene, AP-1 transcription factor subunit",-0.594646590724754,8.44977394612287,-2.50686907176675,0.0207494241286103,0.0437136396624041,-4.5261919885595
"1883","10805571","Timm21","307210","translocase of inner mitochondrial membrane 21",0.273069614143989,8.67571946287139,2.50685009829256,0.0207502693648374,0.0437136396624041,-4.52622993681483
"123","10708521","Ctsc","25423","cathepsin C",-0.257895619149902,12.5738473788394,-2.50635699929443,0.0207722474001919,0.043739298299272,-4.52721611576587
"462","10727493","Rad9a","100361529","RAD9 checkpoint clamp component A",0.226580802848966,9.01012063878234,2.5019743424836,0.0209685476395191,0.04413182303763,-4.53597676847321
"3164","10871706","Mycl","298506","MYCL proto-oncogene, bHLH transcription factor",0.507474714627946,7.8986841003685,2.50059499026312,0.0210306874702521,0.0442306252788899,-4.53873233280548
"4200","10927656","RGD1564447","367254","similar to Zgc:56193",0.295243004181058,5.56623790881988,2.50049256551897,0.0210353085723753,0.0442306252788899,-4.53893691712601
"406","10724838","Tmem41b","361626","transmembrane protein 41B",-0.221393739809054,10.5234895220471,-2.49970841938327,0.0210707184264296,0.0442842217775808,-4.5405030326724
"2119","10817057","S100a4","24615","S100 calcium-binding protein A4",0.253078810458289,10.0555943561022,2.49884222405187,0.0211098982235641,0.0443456873741129,-4.54223271717467
"3097","10867714","Pip4p2","362490","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2",0.215554365078606,6.23753492737101,2.49643106231785,0.0212193192761687,0.0445545819608736,-4.54704583842453
"2530","10837881","Lrp4","83469","LDL receptor related protein 4",0.27817128936703,6.95289531784982,2.49478530591079,0.021294309857079,0.044691019841091,-4.55032965809232
"2212","10820965","Marveld2","365657","MARVEL domain containing 2",-0.214929830923871,5.55677906237744,-2.49449838320677,0.021307409134392,0.044697497357108,-4.55090204486372
"912","10753214","Rcan1","266766","regulator of calcineurin 1",0.199501392359583,8.16646152297318,2.49378153315092,0.0213401694227546,0.0447451931907829,-4.55233194826084
"229","10714700","Pdcd1lg2","309304","programmed cell death 1 ligand 2",-0.249977128812541,6.67597646987978,-2.49203604488295,0.0214201359343093,0.0448917778454258,-4.55581276883432
"1953","10809824","Gpt2","307759","glutamic--pyruvic transaminase 2",-0.264714366821951,7.26317894701387,-2.48901968940443,0.0215589859018748,0.0451615734706566,-4.56182488024319
"2603","10841579","Myl9","296313","myosin light chain 9",0.275023798932349,11.8289256239154,2.48835517339153,0.021589688052556,0.0452046751719559,-4.56314885415856
"3987","10916734","C2cd2l","300666","C2CD2-like",-0.237128113669545,9.61585632461193,-2.48579791945275,0.0217082207277843,0.0454315505526625,-4.56824214293727
"4207","10928056","Pgap1","316400","post-GPI attachment to proteins inositol deacylase 1",-0.220033045978342,10.6686295982371,-2.48543995611534,0.0217248613352694,0.0454450707594389,-4.56895487701552
"3848","10908960","Rpusd4","315550","RNA pseudouridine synthase D4",0.230477273698643,7.83370536382697,2.4835609446639,0.0218124064844479,0.0456068302325881,-4.57269524474722
"3258","10876730","Pgap4","362518","post-GPI attachment to proteins GalNAc transferase 4",-0.255380508855779,5.73316382426072,-2.48325727476354,0.021826585699352,0.0456151116862861,-4.5732995897847
"3453","10887669","Zfp386","25165","zinc finger protein 386 (Kruppel-like)",0.370429284417368,8.63572497024095,2.48221364489123,0.0218753814566738,0.0456956962202114,-4.5753762569746
"621","10737506","Tob1","170842","transducer of ErbB-2.1",-0.428330461120444,10.6495265403872,-2.47942046376449,0.0220064808689983,0.0459480498593116,-4.58093197747849
"3534","10892143","Degs2","314438","delta(4)-desaturase, sphingolipid 2",-0.206139506466865,7.23674728711611,-2.47416888401707,0.0222549560779228,0.0464234223980596,-4.59136847175314
"3601","10895866","Arhgap9","362893","Rho GTPase activating protein 9",-0.234328098518027,10.5772900500361,-2.47424929296115,0.0222511319046037,0.0464234223980596,-4.59120876388843
"1610","10790581","LOC290595","290595","hypothetical gene supported by AF152002",-0.52481865749113,10.4262888547574,-2.47088692319527,0.0224115678197185,0.0467282759211692,-4.5978847123311
"487","10729552","Glis3","680671","GLIS family zinc finger 3",-0.233648385379175,5.37786983100745,-2.46980532994837,0.0224634053567023,0.0467926465293136,-4.60003116856149
"4234","10929556","RGD1563917","501176","similar to Nuclear autoantigen Sp-100 (Speckled 100 kDa)",-0.249607613277444,8.65879937223736,-2.46981158086571,0.0224631054475494,0.0467926465293136,-4.6000187648665
"938","10754482","Adcy5","64532","adenylate cyclase 5",-0.244888716304546,7.24620597237661,-2.46658006076848,0.0226186482008301,0.0470940511047133,-4.60642882024932
"3379","10883636","Fam49a","298890","family with sequence similarity 49, member A",-0.20161423498336,10.5154521234385,-2.46626601913959,0.0226338174422025,0.0471036648307655,-4.60705151384712
"3781","10905773","Nfam1","362966","NFAT activating protein with ITAM motif 1",-0.349349740901319,10.1248194478769,-2.46593413780289,0.0226498587192007,0.0471150835612824,-4.6077095343344
"381","10723639","Tmem126a","293113","transmembrane protein 126A",0.2672212986877,7.01898925265588,2.46518917220559,0.0226859048139709,0.0471680852769287,-4.6091864026557
"500","10730310","Marveld1","309375","MARVEL domain containing 1",-0.459923053862459,9.20079388073833,-2.4634420412133,0.0227706520519509,0.0473222489571269,-4.61264908643004
"2135","10817749","Adam30","690547","ADAM metallopeptidase domain 30",-0.261553937256505,5.18963587385686,-2.46172689075938,0.0228541353071136,0.0474736435602397,-4.61604710039861
"2801","10853347","Abcb4","24891","ATP binding cassette subfamily B member 4",-0.270604895699902,6.68344082523405,-2.45992146981918,0.0229423208396536,0.0476257997404384,-4.61962257700535
"3462","10888292","Pigf","681086","phosphatidylinositol glycan anchor biosynthesis, class F",0.214988337257067,8.61116061998364,2.45979067005599,0.0229487220523484,0.0476257997404384,-4.61988155938064
"3524","10891402","Dio2","65162","iodothyronine deiodinase 2",-0.219000572445297,5.6766635772452,-2.45612533422089,0.0231287789311545,0.0479771696787517,-4.62713586638273
"704","10742450","Zfp354c","78972","zinc finger protein 354C",-0.272499800832849,7.34079563836792,-2.4519984194865,0.0233330869814099,0.048378495255464,-4.6352967085733
"1938","10808959","Nrp1","246331","neuropilin 1",-0.465854524938601,9.47479639159026,-2.45005536197373,0.0234298619665472,0.0485565941590839,-4.6391364672742
"2137","10817830","Gdap2","362004","ganglioside-induced differentiation-associated-protein 2",0.169723982446191,9.59888449096276,2.44937681517745,0.0234637453952159,0.048604250322155,-4.64047698341223
"3250","10876557","Tstd2","362514","thiosulfate sulfurtransferase like domain containing 2",0.237325583790438,8.21525865742524,2.44872577046121,0.0234962984303014,0.0486491076961343,-4.64176297780753
"3049","10865800","Tspan9","312728","tetraspanin 9",0.372418840823702,7.62882161160762,2.4482367825291,0.0235207761041577,0.0486772111863514,-4.64272874290082
"2617","10842469","Cebpb","24253","CCAAT/enhancer binding protein beta",-0.313761223809767,9.63158477836574,-2.44723820410825,0.0235708366136329,0.0487582088244937,-4.64470063825675
"466","10728145","Sac3d1","293690","SAC3 domain containing 1",0.18129054213423,8.20538075981818,2.44654929331731,0.0236054307987319,0.0488071528881609,-4.64606077730729
"2536","10838192","Lmo2","362176","LIM domain only 2",0.237310390919102,9.807613456779,2.44629726035807,0.0236180986448833,0.0488107371994255,-4.64655832219018
"1789","10799291","Klf6","58954","Kruppel-like factor 6",-0.278022088253785,10.1078097700325,-2.44424621361626,0.0237214255039276,0.0490015934518894,-4.65060631067747
"3167","10871806","Fhl3","313582","four and a half LIM domains 3",0.259922646308233,9.56385677534142,2.4430637823902,0.0237811848248651,0.0491023168631811,-4.65293914168992
"352","10721517","Med25","292889","mediator complex subunit 25",0.17724295561759,9.83767895931695,2.44101413702653,0.0238851049902402,0.0492940863044069,-4.656981451611
"976","10756455","Flt3","140635","fms-related tyrosine kinase 3",0.254084695349242,7.82472952423188,2.44070719333449,0.0239007038758878,0.0493034852596872,-4.65758664663769
"3825","10907849","Dcun1d5","315405","defective in cullin neddylation 1 domain containing 5",0.234603878749487,8.64235105319995,2.43878578194823,0.023998565865207,0.0494824933128332,-4.66137411340783
"297","10718436","Zfp40","690661","zinc finger protein 40",0.322132818543612,7.71476763584405,2.43831082193801,0.0240228141546813,0.0495096225237754,-4.66231009883942
"2466","10834182","Tmem210","100362365","transmembrane protein 210",0.203328412028392,6.87459791051312,2.43753199302002,0.0240626253537576,0.049545922315117,-4.66384469157724
"2698","10847735","Prr5l","362171","proline rich 5 like",0.234239528670681,8.00595504989316,2.43772008919012,0.0240530048661811,0.049545922315117,-4.66347409424869
"2384","10830088","Kpna5","294392","karyopherin subunit alpha 5",-0.223967172578778,9.96783363357744,-2.43571313259782,0.0241558389884642,0.0497149217355945,-4.66742750335811
"333","10720219","Med29","292751","mediator complex subunit 29",-0.162998860761222,9.13511428826465,-2.43451930700804,0.0242172032536392,0.0497896619985486,-4.66977831956008
"3530","10891834","Lgmn","63865","legumain",0.207788217677351,10.1538856902453,2.43460698803228,0.0242126913955112,0.0497896619985486,-4.66960568432297
"4131","10923835","Nrp2","81527","neuropilin 2",-0.344311282053985,10.8010012269959,-2.43435587607601,0.0242256151121971,0.0497896619985486,-4.67010008977017
"548","10733484","Aff4","303132","AF4/FMR2 family, member 4",-0.16601703614521,11.6481350053825,-2.43229335390175,0.0243320080425341,0.0499853124260801,-4.67415986040479
"1457","10781441","Lpar6","691774","lysophosphatidic acid receptor 6",0.214842082884219,11.9015026106269,2.43067915850296,0.0244155777691151,0.0501339186574654,-4.67733585093813
"1295","10772657","Rbm47","305340","RNA binding motif protein 47",-0.390588991896363,10.5463822911935,-2.4284682517567,0.0245304738726681,0.0503466829276277,-4.68168401723536
"3727","10902708","Rassf3","362886","Ras association domain family member 3",0.217677030786819,10.0796913478202,2.4281875607312,0.0245450967283421,0.0503535440235841,-4.68223589390362
"3331","10880865","Pla2g2f","690388","phospholipase A2, group IIF",-0.231238406598416,6.47132338594679,-2.42679137585857,0.0246179528506985,0.0504798077746983,-4.68498046248797
"3198","10873706","Epha2","366492","Eph receptor A2",-0.345043978054285,7.02363257552278,-2.42552857870222,0.0246840217481631,0.0505920445747475,-4.68746207549315
"1856","10803444","Klhl14","364823","kelch-like family member 14",-0.220762141629113,7.5987333895194,-2.41987262415556,0.0249819673014994,0.0511792115804926,-4.69856827408798
"2341","10827454","Acadm","24158","acyl-CoA dehydrogenase medium chain",0.220354576832827,9.33447767607224,2.41936035609752,0.0250091172030633,0.0512113299057224,-4.69957347317891
"3953","10914923","Cep57","315423","centrosomal protein 57",0.443166830295756,8.03817699479648,2.4181086916316,0.0250755701383053,0.0513238629515794,-4.70202906061041
"3651","10898229","Parvb","362973","parvin, beta",0.283432790937082,11.1454296630493,2.41658311882755,0.0251567873216256,0.0514664979852139,-4.70502106877657
"1997","10811571","Cyba","79129","cytochrome b-245 alpha chain",-0.276781143505655,9.79828367373845,-2.41464810152355,0.0252601540030668,0.0516542956801145,-4.70881459357732
"3624","10897372","Mfsd3","500899","major facilitator superfamily domain containing 3",0.200740043900091,7.00978872193544,2.41408743598647,0.0252901778824434,0.0516920119355436,-4.70991344229752
"2923","10859590","Etnk1","312828","ethanolamine kinase 1",0.197545938249766,10.3953534997092,2.41327919533213,0.02533351789442,0.0517568988012316,-4.71149726526696
"2199","10820108","Slf1","294601","SMC5-SMC6 complex localization factor 1",0.287030089907031,7.27887250991261,2.41292147332615,0.0253527219288012,0.0517724385590891,-4.71219816124411
"1445","10781100","Zfp395","305972","zinc finger protein 395",0.212498420885617,7.81957950054033,2.41065507293131,0.0254747066616601,0.0519977551612486,-4.71663745411867
"1729","10796432","Rpp38","291317","ribonuclease P/MRP subunit p38",0.291464248037661,8.44000518261278,2.41040944428456,0.0254879598699996,0.0520010296433629,-4.71711843840758
"4","10701756","Nelfcd","679203","negative elongation factor complex member C/D",-0.197009785825038,8.27674760283034,-2.40915715221196,0.0255556285495783,0.0521135685890309,-4.71957022528008
"221","10714273","LOC499331","499331","similar to hypothetical protein D030056L22",0.249519764397476,8.97470710404973,2.40894836236929,0.0255669269110745,0.0521135685890309,-4.71997893358034
"1568","10787988","Galnt7","29750","polypeptide N-acetylgalactosaminyltransferase 7",-0.231840166492777,9.00956163630759,-2.40874118418186,0.0255781426475284,0.0521135685890309,-4.72038446763352
"1387","10778386","Eif6","305506","eukaryotic translation initiation factor 6",-0.1642775204831,10.1473523201158,-2.40818755137406,0.0256081363815001,0.0521508762805731,-4.72146806284728
"3122","10869187","Abitram","298018","actin binding transcription modulator",0.265889459595117,8.20788156374055,2.40011027698628,0.0260494646221311,0.0530254491897826,-4.73726152833565
"1595","10789560","Ankrd10","361183","ankyrin repeat domain 10",-0.160072624389913,7.51095427126027,-2.39898987627671,0.0261112361509936,0.0531269636180654,-4.73944991152997
"2894","10858566","Clec4a2","297584","C-type lectin domain family 4, member A2",0.49371174765288,7.7363464785088,2.39848786212635,0.0261389580042462,0.0531591382828952,-4.74043026822123
"3956","10915047","Med17","300367","mediator complex subunit 17",0.203638669854936,8.74300012753316,2.39822441874863,0.0261535166080873,0.0531645255639807,-4.74094468699668
"2293","10824827","Snx27","260323","sorting nexin 27",-0.214168962183418,9.87335590101955,-2.39786036531362,0.026173647588518,0.0531812302390279,-4.74165551246064
"4118","10923270","Nabp1","363227","nucleic acid binding protein 1",-0.309871992162968,11.0103933977287,-2.39566278778499,0.0262954723235626,0.0534044533450335,-4.74594507108712
"3326","10880610","Rcan3","362627","RCAN family member 3",0.18843382580366,9.76240434647851,2.39492803493367,0.0263363212815772,0.0534630914965715,-4.74737878119554
"2767","10851350","Tgm2","56083","transglutaminase 2",-0.396603584319097,8.73130790929,-2.39394080952164,0.0263912993070913,0.0535503455031162,-4.74930474970361
