"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1125","10764508","Uchl5","360853","ubiquitin C-terminal hydrolase L5",0.231071708342636,9.37912198484294,2.26153006606601,0.034806358819238,0.0776489684003391,-4.9801715747194
"358","10722208","Mrgprx3","252960","MAS related GPR family member X3",0.352041174771714,7.0837572356496,2.26018321163862,0.0349034057188616,0.0778265749895097,-4.98271279883702
"3112","10868817","Tmod1","25566","tropomodulin 1",0.254654335140181,6.93338122960811,2.25917389094229,0.0349762944042605,0.0779501638645126,-4.98461657698804
"2643","10843838","Agpat2","311821","1-acylglycerol-3-phosphate O-acyltransferase 2",0.256483423326744,9.03127227125063,2.25872811311958,0.0350085309297537,0.0779830748854393,-4.9854572402749
"285","10717941","Tcp1","24818","t-complex 1",0.217089773433623,10.0288495364712,2.25617900846594,0.0351933939420974,0.0783511172585604,-4.99026252528935
"2139","10817943","Ampd1","25028","adenosine monophosphate deaminase 1",-0.216112166195336,6.77533584950851,-2.25572504334369,0.0352264095739092,0.0783511172585604,-4.99111794877146
"3537","10892212","Cinp","299334","cyclin-dependent kinase 2-interacting protein",0.2096480796437,7.15729936097514,2.25582742944035,0.0352189608364489,0.0783511172585604,-4.99092502780971
"1177","10767044","LOC100910714","100910714","60S ribosomal protein L36a-like",0.288069762570874,10.9719524690516,2.25363039271811,0.035379115810194,0.0786515801676824,-4.9950636427889
"729","10743785","Ndel1","170845","nudE neurodevelopment protein 1-like 1",-0.158131040135528,11.7804891202465,-2.25178866865276,0.0355138839887076,0.0789118855776958,-4.99853108481362
"2665","10845298","Arl5a","117050","ADP-ribosylation factor like GTPase 5A",-0.264664725260861,11.2199485839792,-2.25107718119624,0.0355660729537599,0.0789885321719324,-4.99987015807619
"2322","10826442","Tlcd4","365924","TLC domain containing 4",0.216116814752917,5.32607935187495,2.24963367337667,0.0356721730090156,0.0791454176502215,-5.00258616918975
"3746","10904006","Gsdmc","299908","gasdermin C",-0.321437295089786,7.02416948036485,-2.24967935151678,0.0356688111565859,0.0791454176502215,-5.00250024016576
"3589","10895102","Atp2b1","29598","ATPase plasma membrane Ca2+ transporting 1",-0.190499922989181,11.3856971459963,-2.248868646758,0.0357285211507916,0.0792310573358837,-5.00402517001602
"4255","10930717","Adgre4","450235","adhesion G protein-coupled receptor E4",-0.3440458046393,11.1294842553986,-2.24756414050253,0.0358247928503874,0.0794051019285647,-5.00647824420058
"2060","10814331","Tpd52","294900","tumor protein D52",0.337206669923555,8.94304779716921,2.24623463451588,0.0359231539693299,0.0795836026397462,-5.00897744957478
"527","10732197","Rpl3l","287122","ribosomal protein L3-like",-0.255162036053129,7.05020656382041,-2.24389468902442,0.0360968716334456,0.0799287871883439,-5.0133739195281
"1574","10788345","Frg1","686103","FSHD region gene 1",0.304966070652191,6.74032965849297,2.24323084754748,0.0361462951531797,0.0799985431649946,-5.01462069405438
"3220","10874940","Terf1","297758","telomeric repeat binding factor 1",0.179022125918278,8.18756116530201,2.24263713108482,0.0361905502942354,0.0800567970829864,-5.01573557721288
"594","10735959","Slc43a2","287532","solute carrier family 43 member 2",0.225868491433623,9.22092838285229,2.24176732666772,0.0362554743915707,0.0801082728043257,-5.01736857856419
"1905","10806806","Adgre5","361383","adhesion G protein-coupled receptor E5",-0.408519598775136,12.3478610302833,-2.24145344443843,0.0362789294171587,0.0801082728043257,-5.01795777839271
"2994","10862818","Gprin3","502784","GPRIN family member 3",0.216683403425184,7.4038853617196,2.2413682629422,0.0362852970483928,0.0801082728043257,-5.01811766712487
"3486","10889649","Hdac9","687001","histone deacetylase 9",-0.254930360032919,9.47210755478188,-2.24136418302084,0.0362856020632497,0.0801082728043257,-5.01812532519214
"210","10713779","Tut1","499314","terminal uridylyl transferase 1, U6 snRNA-specific",0.325614220476437,7.77957320708393,2.23996303974434,0.0363904904438679,0.0802604492793609,-5.02075479313435
"1066","10761225","Dnajc30","368190","DnaJ heat shock protein family (Hsp40) member C30",0.269904111139671,6.89175608807145,2.24005433722666,0.0363836475486596,0.0802604492793609,-5.02058348909
"339","10720767","Tmem147","292792","transmembrane protein 147",0.198955995056444,8.18953833207563,2.23735031559052,0.036586818325554,0.0804783713925298,-5.0256553364541
"570","10734306","Pigl","192263","phosphatidylinositol glycan anchor biosynthesis, class L",0.199831656949279,8.41591087381717,2.23696975421041,0.0366154955865206,0.0804783713925298,-5.0263688465811
"812","10747918","Eftud2","287739","elongation factor Tu GTP binding domain containing 2",-0.226601464344066,9.79463178443176,-2.23711477861836,0.0366045648251307,0.0804783713925298,-5.02609695063768
"1552","10786851","Arhgap22","306279","Rho GTPase activating protein 22",0.30522085844137,6.7568201444747,2.23743418872164,0.0365805008178255,0.0804783713925298,-5.0254980738385
"3358","10882571","Mta3","100362346","metastasis associated 1 family, member 3",-0.210484318886868,11.8123726642366,-2.23724058583166,0.0365950849187097,0.0804783713925298,-5.02586107502615
"3608","10896515","Med30","299905","mediator complex subunit 30",0.305634244356988,8.02762799252687,2.23801678463002,0.0365366459638117,0.0804783713925298,-5.02440560488512
"4134","10923996","Pikfyve","316457","phosphoinositide kinase, FYVE-type zinc finger containing",-0.271662462471971,8.5380315403715,-2.23783097191591,0.0365506277701678,0.0804783713925298,-5.02475405477854
"2307","10825453","Ptgfrn","29602","prostaglandin F2 receptor inhibitor",0.158199145509567,6.2840671029908,2.23449141386461,0.0368027550086438,0.0808501468300127,-5.03101366492932
"2165","10818801","Dnttip2","100910753","deoxynucleotidyltransferase, terminal, interacting protein 2",-0.183943108770526,10.2577557647007,-2.23406086138368,0.0368353760583432,0.0808820062589493,-5.03182027403962
"1682","10794444","Mirlet7f-1","100314277","microRNA let-7f-1",0.423335202854177,7.45069731753268,2.23227822204275,0.0369707204096833,0.0811392801911633,-5.035158920372
"2406","10830854","Ubd","29168","ubiquitin D",0.349680687604173,7.41049307541425,2.23176886960541,0.0370094757404914,0.0811844224597315,-5.03611257356706
"3598","10895625","Ifng","25712","interferon gamma",-0.711555662246881,6.50541543087762,-2.22972804176538,0.0371651301308632,0.0814858255914407,-5.0399322644623
"571","10734320","Trpv2","29465","transient receptor potential cation channel, subfamily V, member 2",0.346483339211082,8.07055471369572,2.22865439565541,0.0372472574687507,0.0816258013453624,-5.04194089156257
"900","10752303","Comt","24267","catechol-O-methyltransferase",-0.247337447520012,9.48098332150022,-2.22812212859615,0.0372880341309575,0.0816350094951419,-5.04293646415821
"943","10754831","Tm4sf19","288044","transmembrane 4 L six family member 19",-0.709969310013591,8.06116754643644,-2.22817428923211,0.0372840363324631,0.0816350094951419,-5.04283890728751
"3594","10895406","Phlda1","29380","pleckstrin homology-like domain, family A, member 1",-0.284348025498202,10.6960894817231,-2.22744450488815,0.0373400055378593,0.0816686843317021,-5.04420370876364
"4175","10926317","Usp49","316211","ubiquitin specific peptidase 49",-0.209944792858227,8.36204149497387,-2.22758362316969,0.0373293302446171,0.0816686843317021,-5.04394355852109
"950","10755067","Lpp","288010","LIM domain containing preferred translocation partner in lipoma",0.375177778865746,9.23977744538557,2.22473123073951,0.0375487684823754,0.0820850648899724,-5.04927554189175
"1061","10761037","Znhit1","100360077","zinc finger, HIT-type containing 1",0.181494706027598,7.27943130383674,2.22416021639195,0.0375928387557648,0.0821411807174419,-5.05034244203144
"3869","10909897","Fdxacb1","315646","ferredoxin-fold anticodon binding domain containing 1",0.169809720989121,6.46422798629667,2.22293875660088,0.0376872684754401,0.0823072243025268,-5.05262409514927
"1199","10767597","Tmcc2","305095","transmembrane and coiled-coil domain family 2",0.44944756697175,7.037109007174,2.22185195032484,0.0377714704725724,0.0824507795547986,-5.05465357881507
"1582","10788720","Rab11fip1","498650","RAB11 family interacting protein 1",-0.315425776697525,10.1654317790358,-2.22111869065829,0.0378283779826991,0.0825346428713436,-5.05602251460306
"2045","10813347","Ttc33","294774","tetratricopeptide repeat domain 33",0.233961055612278,8.73247926136754,2.21967719865354,0.0379404791014519,0.0827387878401959,-5.05871286084264
"2942","10860765","Cdk6","114483","cyclin-dependent kinase 6",0.204938556331939,8.63586068192333,2.21894304720859,0.0379976887420469,0.0828230871799304,-5.06008264481823
"347","10721188","Plekhf1","308543","pleckstrin homology and FYVE domain containing 1",-0.204665700319683,5.72963593125228,-2.21479930191461,0.038322075309882,0.0834893822270928,-5.06780889137969
"3797","10906926","Rnd1","362993","Rho family GTPase 1",-0.280017247382736,7.45702228914585,-2.2137672625728,0.0384032592867047,0.0836254387589511,-5.06973181697844
"1988","10811379","Slc38a8","502208","solute carrier family 38, member 8",-0.269063457570581,7.48838134523227,-2.21231194569897,0.0385180066802584,0.0838344133694166,-5.07244247586841
"1953","10809824","Gpt2","307759","glutamic--pyruvic transaminase 2",-0.235195521473452,7.26317894701387,-2.21146396712542,0.0385850115047646,0.083939323273523,-5.0740214104473
"1062","10761066","Alkbh4","288587","alkB homolog 4, lysine demethylase",0.170645423758609,9.46812504276618,2.21035254632118,0.0386729938967046,0.0840897441572769,-5.07609031389247
"4335","10935418","Stk26","317589","serine/threonine kinase 26",-0.21270334829798,10.9199397750578,-2.20971517378713,0.0387235322189063,0.0841586406159678,-5.07727649237002
"763","10745424","Ssh2","303342","slingshot protein phosphatase 2",0.146809823808159,11.9276238548663,2.20935193179868,0.0387523612355917,0.0841803117059278,-5.0779524082024
"343","10721094","Faap24","502320","FA core complex associated protein 24",0.240875957060853,7.66720970769205,2.20861971240762,0.0388105340141326,0.0842656730734863,-5.07931470566608
"4157","10925526","Sned1","316638","sushi, nidogen and EGF-like domains 1",-0.164005203725167,6.74654962140303,-2.20830011258212,0.0388359502998422,0.0842798649190548,-5.07990923597255
"3639","10897755","Mief1","315141","mitochondrial elongation factor 1",-0.190723523968677,8.89654943766049,-2.20673328310784,0.0389607728524762,0.0845096647295693,-5.08282314278143
"1559","10787420","Ccdc124","290642","coiled-coil domain containing 124",-0.182138927363503,8.0791649724371,-2.20456250754492,0.0391343141222123,0.084844865585991,-5.08685814345347
"2557","10839058","Stard9","691920","StAR-related lipid transfer domain containing 9",-0.265595352718965,6.83448958946478,-2.20367201180348,0.0392057079875393,0.0849583885710561,-5.08851267779084
"3023","10864371","Frmd4b","252858","FERM domain containing 4B",0.18374799608296,9.29169732764127,2.20222379851069,0.0393220695887496,0.0851691987599117,-5.09120257160447
"536","10732893","Ccnjl","303059","cyclin J-like",0.26390365497296,8.70572184346521,2.19941779900559,0.0395484239108418,0.0856179264490775,-5.09641131196361
"4066","10920498","Nbeal2","316014","neurobeachin-like 2",-0.323028807085668,9.30180112571176,-2.19893559092542,0.0395874420809384,0.0856608538290398,-5.09730601781623
"1532","10785773","Spry2","306141","sprouty RTK signaling antagonist 2",-0.189501639896262,7.05762764014163,-2.19733487811943,0.0397172165195816,0.0859000264260717,-5.10027517215473
"3168","10871957","Csf3r","298518","colony stimulating factor 3 receptor",-0.713694947172252,10.347679445042,-2.19693874306305,0.039749392146264,0.0859279837970569,-5.1010097559041
"3093","10867505","Ubxn2b","312965","UBX domain protein 2B",-0.214426662768318,7.38923957241543,-2.19569359246964,0.0398506828879284,0.0861052509253205,-5.10331820398813
"2435","10832602","Bcr","309696","BCR activator of RhoGEF and GTPase",-0.18130333718345,8.05124920356025,-2.19425192526397,0.0399682537405724,0.0863175059012653,-5.1059899779239
"1074","10761805","Denr","687565","density regulated reinitiation and release factor",-0.292785106695042,7.92371750879913,-2.19399669054687,0.0399891015500679,0.0863207685297404,-5.10646287981657
"927","10754010","Nepro","303948","nucleolus and neural progenitor protein",0.17000328319649,10.8065251454284,2.19131806004682,0.0402084930471351,0.0867449531968502,-5.11142383318269
"3602","10896028","Cpq","58952","carboxypeptidase Q",0.319386029794923,7.03819954728199,2.19112346027595,0.0402244742646684,0.0867449531968502,-5.11178409580053
"830","10748870","Cd300lf","287818","Cd300 molecule-like family member F",-0.340968898031484,6.32144898144463,-2.1885829150147,0.0404336443244469,0.0871539296302901,-5.1164855967526
"4035","10919041","Tent5a","300870","terminal nucleotidyltransferase 5A",-0.346020257576749,9.71824631038745,-2.18834330408918,0.0404534231868113,0.0871544792982266,-5.11692884395021
"3337","10881451","LOC102551014","102551014","zinc finger protein 624-like",-0.412343750112061,9.66050788526871,-2.18431350445822,0.0407873888775774,0.0878315986249424,-5.12437892403449
"813","10747959","Kif18b","303575","kinesin family member 18B",-0.170931282982431,6.55424572475669,-2.18293902144731,0.0409018706468741,0.0879932291892269,-5.12691805284955
"1174","10766953","Bcl2","24224","BCL2, apoptosis regulator",0.238004105685683,10.6306123742427,2.18310620701835,0.0408879300209374,0.0879932291892269,-5.12660925814984
"4149","10924913","B3gnt7","316583","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",-0.202277157711686,8.79543330823105,-2.18267056724391,0.0409242645226042,0.0879989965457153,-5.12741386187162
"572","10734349","Trim16","303214","tripartite motif-containing 16",0.255606111978947,6.61847860278852,2.18215855802793,0.0409670061800641,0.0880484908944662,-5.12835938883637
"2877","10857543","Setmar","500281","SET domain and mariner transposase fusion gene",0.265228354834334,7.13467386814818,2.18156942573287,0.0410162362101881,0.0881118760549951,-5.12944716894368
"614","10737068","Ppm1d","287585","protein phosphatase, Mg2+/Mn2+ dependent, 1D",-0.172186946828724,10.9336293245169,-2.1802697730012,0.0411250303632683,0.0883030954986193,-5.13184621797792
"2039","10813048","Plpp1","64369","phospholipid phosphatase 1",-0.214861005000884,9.19567169233877,-2.17967679904487,0.041174755503089,0.0883673598873987,-5.13294050338973
"531","10732652","Dusp1","114856","dual specificity phosphatase 1",-0.370642512756891,12.1918205945302,-2.17905216366708,0.0412271948461213,0.0884373848116701,-5.13409301779524
"1400","10778759","Pex13","305581","peroxisomal biogenesis factor 13",-0.170449386665618,10.5569357273694,-2.1777877224081,0.0413335331800355,0.0886229068759262,-5.13642541051615
"942","10754785","Tfrc","64678","transferrin receptor",-0.235516593599664,10.2248360844242,-2.17710411360699,0.0413911279130956,0.0887037902083815,-5.13768604782313
"342","10721074","Gpatch1","292810","G patch domain containing 1",0.185790623557915,7.70627418415024,2.17669274061648,0.0414258216803801,0.0887355412577816,-5.13844453893945
"2029","10812823","Cenpk","294712","centromere protein K",0.313687181497891,5.62545440339327,2.17532969493962,0.0415409653315754,0.0889395056307686,-5.14095709180962
"189","10712061","Olr300","293599","olfactory receptor 300",0.310051829254135,7.05949599586672,2.17430029178304,0.0416281172970035,0.0890406878839596,-5.14285398095561
"1592","10789272","Defb40","641637","defensin beta 40",0.196056164355384,5.5627052645323,2.17430103431227,0.0416280543726484,0.0890406878839596,-5.14285261289235
"2523","10837393","Ssrp1","81785","structure specific recognition protein 1",-0.163498349282269,9.60550000623523,-2.17396076049926,0.0416568993532153,0.0890595779275637,-5.14347951550168
"4419","10940471","Phf11b","364393","PHD finger protein 11B",-0.203737633593589,11.2191049465444,-2.17349082530633,0.0416967656038531,0.0891021357853519,-5.14434519914816
"540","10733007","Havcr2","363578","hepatitis A virus cellular receptor 2",0.335370687991805,8.60523294979943,2.17058667384339,0.0419439056084186,0.0895873658545363,-5.1496924527368
"828","10748861","Cd300le","360655","Cd300 molecule-like family member E",0.648733086949973,9.60049826328166,2.17028684470431,0.0419694964256751,0.0895991544926894,-5.15024425814951
"1718","10795689","Edaradd","498769","EDAR-associated death domain",-0.306712554881174,6.4292521381113,-2.16974488734463,0.0420157892283825,0.0896551066517685,-5.15124155579098
"1565","10787757","Csgalnact1","306375","chondroitin sulfate N-acetylgalactosaminyltransferase 1",0.344697767172617,7.89969480152648,2.16913874441268,0.0420676196058712,0.08972281601558,-5.15235678249089
"806","10747494","Stat5b","25126","signal transducer and activator of transcription 5B",0.159703690514542,10.5443726219263,2.16880789539032,0.0420959345244749,0.0897403303329779,-5.1529654211577
"1784","10798850","Bambi","83837","BMP and activin membrane-bound inhibitor",-0.305144469138862,7.16129406653719,-2.1679164707612,0.0421723111951863,0.0898602373151846,-5.15460502169972
"2910","10859128","Clec9a","502901","C-type lectin domain containing 9A",-0.302906789980224,6.15867497113418,-2.16747050414905,0.0422105685653428,0.0898988445017606,-5.15542513203213
"787","10746594","Snx11","303493","sorting nexin 11",-0.246728891199878,8.17657900540163,-2.16648591078886,0.0422951438928591,0.0899930993030138,-5.15723537753177
"2972","10861976","Zc3hav1","252832","zinc finger CCCH-type containing, antiviral 1",-0.251718979465632,11.6850819643019,-2.16661069524633,0.0422844165502323,0.0899930993030138,-5.15700598074246
"1943","10809251","Coq9","498909","coenzyme Q9",-0.19478305779001,8.11941543691087,-2.1630602749644,0.0425906029391946,0.0905785857649189,-5.16352965484122
"411","10725045","Cyp2r1","361631","cytochrome P450, family 2, subfamily r, polypeptide 1",0.299962027550333,7.9187296240371,2.16190264560182,0.0426908708693686,0.0907485940766006,-5.16565528145056
"3442","10887104","Mir409","100314257","microRNA 409",0.211647620061146,5.13643828812464,2.16071233569698,0.0427941929495384,0.0909249297128698,-5.16784017404866
"1664","10793475","Cdc14b","361195","cell division cycle 14B",0.201225177194859,8.76421016274674,2.15940063040497,0.0429083154617761,0.0911240343584056,-5.1702470243025
"2244","10822726","Mrpl47","294963","mitochondrial ribosomal protein L47",-0.2408869930689,8.62964672216011,-2.15889660032167,0.042952241124912,0.0911739440711399,-5.17117162674527
"4029","10918820","Rpl32","28298","ribosomal protein L32",0.319342430605724,12.5350913285042,2.15713474958759,0.0431061054571703,0.0914570602475325,-5.17440253780107
"743","10744376","Bcl6b","360551","BCL6B, transcription repressor",-0.318373750420761,7.75633868618737,-2.15587836045749,0.0432161327436711,0.0916469437376473,-5.17670551577127
"3675","10900081","Olr1057","288866","olfactory receptor 1057",0.232514865504933,4.90781166102797,2.15504256544373,0.0432894679710563,0.0917588722805295,-5.17823707338221
"16","10702250","Enpp1","85496","ectonucleotide pyrophosphatase/phosphodiesterase 1",-0.298974826442954,9.43558299137201,-2.15389589007442,0.043390264587124,0.091885266184498,-5.18033769967934
"3310","10880163","Nkain1","500557","Sodium/potassium transporting ATPase interacting 1",0.26596212812417,7.04054060269458,2.15393288605643,0.043387009193582,0.091885266184498,-5.18026993666407
"3210","10874585","Faap20","362678","FA core complex associated protein 20",0.153147228697242,6.67864570629772,2.15335071361987,0.0434382620972546,0.0919432916084138,-5.1813361775247
"1968","10810585","Lrrc29","502201","leucine rich repeat containing 29",0.192734383042921,7.44198564923441,2.1526441538882,0.0435005395296985,0.0919878770538011,-5.18262998907407
"2050","10813771","Golph3","78961","golgi phosphoprotein 3",-0.180788184481573,11.5095454530248,-2.15286857688347,0.0434807497124581,0.0919878770538011,-5.18221906746594
"855","10750460","Ets2","304063","ETS proto-oncogene 2, transcription factor",-0.26565637445051,11.2961257265027,-2.15002462856085,0.0437321367758074,0.0923900892414597,-5.18742438673458
"2895","10858581","Clec4b2","450222","C-type lectin domain family 4, member B2",-0.535029434914716,7.38676897858437,-2.15022660741454,0.0437142397174814,0.0923900892414597,-5.1870548445248
"2837","10855367","Repin1","445541","replication initiator 1",0.153388005287475,7.6117297424004,2.14887979613068,0.043833704416567,0.0925351138003326,-5.18951856947999
"4430","10940517","Ttc39c","686179","tetratricopeptide repeat domain 39C",-0.299554518192297,8.28275098766535,-2.14878367991102,0.0438422414174963,0.0925351138003326,-5.18969435800485
"3841","10908521","Ldlr","300438","low density lipoprotein receptor",0.299211453918744,9.62739008574669,2.14597208872176,0.0440926339446694,0.0930196209494348,-5.19483433450431
"2453","10833588","Marcks","25603","myristoylated alanine rich protein kinase C substrate",-0.289180644740856,9.59322913931138,-2.14535803948252,0.0441474917149203,0.0930474046342795,-5.19595633767651
"3670","10899579","Tbca","366995","tubulin folding cofactor A",-0.165011741205877,8.00313711821401,-2.14544270163632,0.0441399245132852,0.0930474046342795,-5.19580165329451
"4021","10918482","C2cd4a","691703","C2 calcium-dependent domain containing 4A",0.203317792708106,7.35410584248323,2.1436926803007,0.0442965827884683,0.0932735592300578,-5.19899829757587
"4158","10925609","Farp2","316639","FERM, ARH/RhoGEF and pleckstrin domain protein 2",0.296104948900118,7.95033168173887,2.14381704219806,0.0442854335540833,0.0932735592300578,-5.19877118844558
"2773","10851563","Semg1","25013","semenogelin 1",0.189083972185538,5.31582072308878,2.14282381076682,0.0443745492929992,0.0933936765883774,-5.20058479149592
"1082","10762254","Oas1k","494198","2 ' -5 ' oligoadenylate synthetase 1K",-0.991039956910086,9.71144818988609,-2.14139562026117,0.0445029758198429,0.0935782574487079,-5.20319168458916
"2032","10812906","Ercc8","310071","ERCC excision repair 8, CSA ubiquitin ligase complex subunit",0.172027720493347,7.51573889308179,2.14138229380514,0.0445041757534961,0.0935782574487079,-5.20321600436571
"4071","10920667","Ccr4","171054","C-C motif chemokine receptor 4",0.36647300441458,7.98683915535224,2.13928924568941,0.0446930012448704,0.0939310534637954,-5.20703447370117
"1334","10775268","Lrrc8d","305131","leucine rich repeat containing 8 VRAC subunit D",-0.170539877262577,9.87615969628652,-2.13836466356965,0.0447766438779667,0.0940625591864675,-5.20872049188484
"1020","10758472","Kdm2b","304495","lysine demethylase 2B",-0.219141133256199,9.08885319850712,-2.13807213586183,0.0448031370167965,0.094073943388043,-5.20925383380148
"1733","10796543","Arl5b","364788","ADP-ribosylation factor like GTPase 5B",-0.289966670378643,11.0639784273762,-2.13680031087146,0.044918486620373,0.094271802667299,-5.21157211262261
"2123","10817123","LOC103691634","103691634","late cornified envelope protein 1C-like",-0.250383838218136,8.14695755607121,-2.13536548330159,0.0450489428421749,0.0945004680224977,-5.21418646521062
"4447","10940624","Rwdd1","259218","RWD domain containing 1",0.139088671768267,9.3587538339585,2.1351366574155,0.0450697796639556,0.0945004680224977,-5.21460329872621
"14","10702165","L3mbtl3","309550","L3MBTL histone methyl-lysine binding protein 3",0.207676154132109,10.1672787523396,2.13478762255245,0.0451015794949385,0.0945227468851668,-5.21523905273987
"2446","10833180","Srgn","56782","serglycin",-0.148673596004821,12.9360525169006,-2.13429290180632,0.0451466872750549,0.0945728822129729,-5.2161400555083
"780","10746243","LOC303448","303448","similar to glyceraldehyde-3-phosphate dehydrogenase",0.190268612789521,6.11717401170013,2.13381643483863,0.0451901693281556,0.0946195665482582,-5.2170076889317
"723","10743343","Usp22","303201","ubiquitin specific peptidase 22",0.14659644990766,11.2559728954149,2.13224527588234,0.0453338210880994,0.0948758449776257,-5.21986785779754
"3605","10896234","Atp6v1c1","299971","ATPase H+ transporting V1 subunit C1",-0.16850717994706,10.5088859167775,-2.13047108150753,0.0454965334482342,0.0951717550669717,-5.22309603193024
"271","10717056","Pex7","308718","peroxisomal biogenesis factor 7",0.227311023102755,6.29985803549215,2.12802937799629,0.0457213279398957,0.0955971934068826,-5.22753596330262
"1989","10811415","Hsdl1","361418","hydroxysteroid dehydrogenase like 1",0.159733490418366,7.98293588492687,2.12738095741721,0.0457811932199388,0.0956775498753777,-5.22871449191689
"1406","10779031","Camk2g","171140","calcium/calmodulin-dependent protein kinase II gamma",-0.177881138229417,9.88303312940202,-2.12583599435952,0.0459241175421818,0.095931333976743,-5.2315216010549
"3838","10908347","Pde4a","25638","phosphodiesterase 4A",-0.220059955308713,7.59109354121326,-2.11937921137959,0.0465258128352485,0.0971427635624646,-5.24323916996781
"1985","10811287","Cdyl2","292044","chromodomain Y-like 2",0.149736859599676,8.26632727887394,2.11872180071253,0.0465874738468619,0.0972260323760597,-5.24443094565701
"359","10722317","Nipa2","308667","NIPA magnesium transporter 2",-0.152047182785743,9.80575460709709,-2.1177066760642,0.0466828313332777,0.0973795135849306,-5.24627073422236
"2177","10819269","Slc39a8","295455","solute carrier family 39 member 8",0.370098727877597,10.795101016144,2.11620780777044,0.0468239527518153,0.0975889564252079,-5.24898622084914
"3597","10895600","Mdm1","314859","Mdm1 nuclear protein",-0.178327984536141,7.42838326448114,-2.11617352479679,0.0468271850678927,0.0975889564252079,-5.24904831666982
"3885","10910641","Tle3","84424","TLE family member 3, transcriptional corepressor",-0.203054644343649,10.8657802979729,-2.11594411016926,0.0468488202552017,0.0975889564252079,-5.24946383264936
"510","10730898","Gpam","29653","glycerol-3-phosphate acyltransferase, mitochondrial",-0.26594282788739,7.41516050577046,-2.11500683286755,0.0469373050659772,0.0976942537609373,-5.25116113153924
"4443","10940612","Stau2","171500","staufen double-stranded RNA binding protein 2",0.337225551344012,10.1620644087474,2.11494508860749,0.0469431394079773,0.0976942537609373,-5.25127292627986
"3976","10916073","Hyls1","680262","HYLS1, centriolar and ciliogenesis associated",-0.228686845296956,8.3324301227399,-2.11461533711139,0.0469743094031448,0.0977135681153953,-5.25186994218408
"2546","10838670","Pak6","296078","p21 (RAC1) activated kinase 6",-0.29988482062652,8.37124457722467,-2.11408830674717,0.0470241661629002,0.0977717176298028,-5.25282400857973
"3088","10867225","Slco5a1","312907","solute carrier organic anion transporter family, member 5A1",-0.332795683231043,7.8753327391376,-2.11312298247824,0.0471156092904109,0.0979162383018596,-5.25457111076068
"331","10720126","LOC102553760","102553760","zinc finger protein 59-like",-0.236734383885159,6.59922049564531,-2.11265288179703,0.0471601990861497,0.097935546979509,-5.25542174283832
"1922","10807758","Zfp821","307834","zinc finger protein 821",-0.191984744143952,9.08103545923674,-2.11256247982031,0.0471687782271381,0.097935546979509,-5.25558530844929
"6","10701788","Fbxo30","308283","F-box protein 30",-0.205029791171427,8.77911964501517,-2.11220018799863,0.0472031738457338,0.0979613984413555,-5.25624076343677
"1929","10808393","RGD1304884","307907","similar to RIKEN cDNA 6430548M08",-0.381140048724962,8.70380945483753,-2.11003450651933,0.0474092544622489,0.0983433605573788,-5.26015739545424
"1496","10783442","Tcrva8","290116","TCR alpha variable region",0.26515247309989,7.87726668297709,2.10913623670085,0.0474949696824315,0.0984667420849402,-5.26178116124273
"3614","10896793","Trib1","78969","tribbles pseudokinase 1",-0.305221002989713,10.2564552645079,-2.10894904081005,0.0475128500114161,0.0984667420849402,-5.26211949193461
"4094","10921772","Vegfa","83785","vascular endothelial growth factor A",-0.39765101045861,9.49869656424278,-2.10688090145055,0.0477107967983814,0.0988310890524245,-5.2658560884701
"1261","10770497","Hlx","364069","H2.0-like homeobox",-0.3057045555247,8.58046629350795,-2.10588504645146,0.0478063779391026,0.0989831498702012,-5.26765450510711
"1659","10793103","Gpx1","24404","glutathione peroxidase 1",0.304410030716815,11.692138583658,2.10366422476226,0.0480201530616735,0.0993796769899446,-5.27166312876835
"85","10706367","Zfp819","308561","zinc finger protein 819",-0.214707464081723,8.14065939317559,-2.10170411221321,0.0482095489451997,0.0997254061591155,-5.27519891350706
"3106","10868255","Aco1","50655","aconitase 1",0.163513745871696,7.67610012045811,2.10002667817246,0.048372166054506,0.100015446626825,-5.27822310311215
"1218","10768857","Qsox1","84491","quiescin sulfhydryl oxidase 1",-0.202215834720923,7.22520443624228,-2.09774887465907,0.0485937776955697,0.100427140570844,-5.28232719469264
"1353","10776239","Stap1","305269","signal transducing adaptor family member 1",-0.207773806357087,9.5545806415638,-2.09438584642174,0.0489226473233001,0.101054079488683,-5.28838137987196
"2144","10818021","Ap4b1","310746","adaptor related protein complex 4 subunit beta 1",0.149933134953401,8.03594864534259,2.09418439919293,0.0489424103616784,0.101054079488683,-5.28874383036402
"2438","10832790","Rtkn2","309729","rhotekin 2",0.215469548796352,6.8086926311575,2.09202488750122,0.0491547225338262,0.101445530000462,-5.29262788383219
"13","10701949","Map3k5","365057","mitogen-activated protein kinase kinase kinase 5",0.195918135140793,9.10473513552507,2.0910583111272,0.0492500201014242,0.101595235551182,-5.29436551143229
"2954","10861140","Tfec","26296","transcription factor EC",-0.367418430073226,9.92784490897678,-2.09054130316674,0.0493010617507865,0.101653551803931,-5.29529473114222
